	match_id	match_seq_num	patch	start_time	duration	game_mode	first_blood_time	barracks_status_dire	barracks_status_radiant	tower_status_dire	tower_status_radiant	dire_score	radiant_score	radiant_win	league_id	league_name	radiant_team_id	radiant_team_name	dire_team_id	dire_team_name
460	5963346348	4997392030	48	1619305604	2039	2	373	63	51	2038	768	39	11	False	13120	DPC Spring 21 Lower Division (NA) presented by BTS	8261882.0	felt	8230115.0	5ManMidas
461	5963295157	4997362104	48	1619301952	2427	2	175	63	0	1982	0	34	22	False	13114	DreamLeague Season 15 DPC Western Europe Upper Division	7554697.0	Nigma	111474.0	Alliance
462	5963294575	4997352561	48	1619301638	2192	2	189	63	48	1974	384	38	21	False	13120	DPC Spring 21 Lower Division (NA) presented by BTS	8230115.0	5ManMidas	8261882.0	felt
463	5963285441	4997361284	48	1619301610	2620	2	103	63	63	1540	1846	10	31	True	13109	DPC Spring 21 League (SA) Upper Division presented by OGA 	8255756.0	SG esports	7391077.0	Thunder Predator
464	5963271561	4997357307	48	1619300004	4055	2	161	1	63	1024	1975	13	33	True	12938	Positive Fire Games	6685591.0	ViKin.gg	8390848.0	Chicken Fighters
465	5963237820	4997303396	48	1619297813	2243	2	186	63	0	1846	1024	40	21	False	12986	Octaexon League - Season 4	7121518.0	Unknown Team	8205424.0	The Cut
466	5963228451	4997307340	48	1619297645	2512	2	0	48	63	1536	1958	29	34	True	13114	DreamLeague Season 15 DPC Western Europe Upper Division	7554697.0	Nigma	111474.0	Alliance
467	5963175262	4997249725	48	1619294493	1903	2	0	63	63	1792	1975	15	37	True	12986	Octaexon League - Season 4	7121518.0	Unknown Team	8205424.0	The Cut
468	5963143227	4997280391	48	1619292933	5151	2	0	63	0	1956	0	50	26	False	12938	Positive Fire Games	6685591.0	ViKin.gg	8390848.0	Chicken Fighters
469	5963133321	4997243214	48	1619292728	3046	2	67	51	3	260	1540	32	39	True	13114	DreamLeague Season 15 DPC Western Europe Upper Division	111474.0	Alliance	7554697.0	Nigma
470	5963057312	4997164848	48	1619288866	2600	2	43	63	63	1956	48	30	25	False	12938	Positive Fire Games	8390848.0	Chicken Fighters	6685591.0	ViKin.gg
471	5963045891	4997150253	48	1619288581	1927	2	98	48	63	768	1983	9	34	True	13114	DreamLeague Season 15 DPC Western Europe Upper Division	1838315.0	Team Secret	8291895.0	Tundra Esports 
472	5962979717	4997102278	48	1619285500	1700	2	99	12	63	1568	1591	12	25	True	12805	تورنومنت سطح حرفه ای اِستیم مَن	166.0	Scenario	8374752.0	Khabide Gaming
473	5962958375	4997088191	48	1619284820	2471	2	249	63	51	1974	1412	32	30	False	12938	Positive Fire Games	6685591.0	ViKin.gg	8390848.0	Chicken Fighters
474	5962957727	4997076091	48	1619284459	2249	2	112	63	3	1972	518	38	27	False	13110	DPC Spring 21 League (SA) Lower Division presented by OGA	8252786.0	Incubus Gaming	5055770.0	Gorillaz-Pride
475	5962951114	4997081012	48	1619284687	2100	2	142	63	51	2046	1540	35	10	False	13114	DreamLeague Season 15 DPC Western Europe Upper Division	1838315.0	Team Secret	8291895.0	Tundra Esports 
476	5962900883	4997022867	48	1619282273	1323	2	0	63	48	1974	1920	25	7	False	12805	تورنومنت سطح حرفه ای اِستیم مَن	8374752.0	Khabide Gaming	166.0	Scenario
477	5962868748	4997005867	48	1619281286	1981	2	5	15	63	32	1983	8	19	True	12938	Positive Fire Games	6685591.0	ViKin.gg	8390848.0	Chicken Fighters
478	5962849721	4997001610	48	1619281204	1694	2	8	51	63	388	1983	11	35	True	13114	DreamLeague Season 15 DPC Western Europe Upper Division	1838315.0	Team Secret	8291895.0	Tundra Esports 
479	5962818201	4996998226	48	1619280046	2557	2	61	48	11	1984	518	30	26	True	13110	DPC Spring 21 League (SA) Lower Division presented by OGA	5055770.0	Gorillaz-Pride	8252786.0	Incubus Gaming
480	5962781150	4996947978	48	1619278139	2355	2	123	0	63	1536	1975	21	48	True	12873	Sazka eLEAGUE	8344518.0	Sazka.BRUTE	7731820.0	GoGame Dogs
481	5962742975	4996899334	48	1619276942	1346	2	0	63	63	2046	1975	30	7	False	13115	DreamLeague Season 15 DPC Western Europe Lower Division	8113549.0	Hippomaniacs	6685591.0	ViKin.gg
482	5962725750	4996935776	48	1619276306	3064	2	0	16	3	1536	7	42	22	False	12805	تورنومنت سطح حرفه ای اِستیم مَن	166.0	Scenario	8374752.0	Khabide Gaming
483	5962649907	4996837639	48	1619274337	1553	2	252	15	63	1572	1983	12	24	True	12873	Sazka eLEAGUE	6947300.0	Lutea	7731820.0	GoGame Dogs
484	5962633751	4996807119	48	1619273434	1874	2	163	60	63	2032	1975	17	22	True	12805	تورنومنت سطح حرفه ای اِستیم مَن	166.0	Scenario	8374752.0	Khabide Gaming
485	5962625189	4996805461	48	1619273152	1674	2	165	63	60	2038	1824	48	26	False	13102	MESA Pro Series #3	8368339.0	Team Devil 	8392523.0	Not Last Place
486	5962594389	4996833654	48	1619272327	3344	2	0	63	0	1828	0	0	0	False	12805	تورنومنت سطح حرفه ای اِستیم مَن	166.0	Scenario	8374752.0	Khabide Gaming
487	5962594200	4996799049	48	1619272535	1997	2	218	63	2	1974	1536	38	24	False	12938	Positive Fire Games	5014799.0	Nemiga Gaming	8390848.0	Chicken Fighters
488	5962584788	4996819507	48	1619272307	2577	2	2	0	63	0	1847	19	27	True	13115	DreamLeague Season 15 DPC Western Europe Lower Division	8113549.0	Hippomaniacs	6685591.0	ViKin.gg
489	5962554502	4996737283	48	1619270988	936	2	0	63	63	1956	2047	4	21	True	13102	MESA Pro Series #3	8382433.0	Aurora	8368339.0	Team Devil 
490	5962515459	4996740877	48	1619269991	2083	2	0	16	63	1536	1974	20	26	True	12873	Sazka eLEAGUE	8262234.0	TeamYoung	8344518.0	Sazka.BRUTE
491	5962494078	4996710753	48	1619269064	1686	2	0	63	15	2047	1572	36	15	False	13102	MESA Pro Series #3	8392499.0	Get Backers	8368597.0	iNNO GAMING
492	5962487556	4996715746	48	1619269189	1850	2	120	63	15	2038	55	33	16	False	12938	Positive Fire Games	5014799.0	Nemiga Gaming	8390848.0	Chicken Fighters
493	5962474528	4996705982	48	1619268934	1656	2	161	63	63	1924	1983	14	37	True	13115	DreamLeague Season 15 DPC Western Europe Lower Division	6685591.0	ViKin.gg	8113549.0	Hippomaniacs
494	5962424725	4996665189	48	1619266737	2020	2	49	51	63	1796	1983	18	38	True	13102	MESA Pro Series #3	8392523.0	Not Last Place	8392587.0	Cute anime girls
495	5962406404	4996693799	48	1619266081	2465	2	47	63	51	1796	262	35	22	False	13102	MESA Pro Series #3	8318713.0	kael uba <3	8384924.0	Boys on the Run
496	5962403932	4996643118	48	1619266136	1684	2	129	48	63	1984	1847	9	28	True	12873	Sazka eLEAGUE	6947300.0	Lutea	8262234.0	TeamYoung
497	5962400381	4996640169	48	1619265863	1726	2	0	60	63	1536	1983	11	31	True	12929	i-联赛	5.0	INVICTUS GAMING	8126892.0	Team Magma
498	5962375301	4996627214	48	1619264936	2043	2	0	48	63	1280	1974	19	36	True	13102	MESA Pro Series #3	8368597.0	iNNO GAMING	8392499.0	Get Backers
499	5962370252	4996616185	48	1619264841	1713	2	99	15	63	1572	1983	18	41	True	13108	DPC 2021 Season 2 Upper League (SEA) presented by PGL	8214850.0	T1	8169775.0	Lilgun 
500	5962354981	4996618210	48	1619264154	2583	2	199	51	60	260	1792	32	33	True	13102	MESA Pro Series #3	8392570.0	Latea	8392572.0	lulgee
501	5962294939	4996574519	48	1619261710	2329	2	196	2	63	0	2039	28	37	True	13102	MESA Pro Series #3	8384924.0	Boys on the Run	8318713.0	kael uba <3
502	5962285812	4996572238	48	1619261329	2881	2	0	63	3	1828	6	40	30	False	12929	i-联赛	8126892.0	Team Magma	5.0	INVICTUS GAMING
503	5962283575	4996554051	48	1619261235	1863	2	0	63	46	1974	32	27	14	False	13102	MESA Pro Series #3	7203103.0	SADBOYS	8392570.0	Latea
504	5962269946	4996551937	48	1619260676	2267	2	0	0	63	0	1975	18	42	True	13102	MESA Pro Series #3	8392523.0	Not Last Place	8392587.0	Cute anime girls
505	5962267457	4996561652	48	1619260574	2704	2	0	60	63	1824	260	47	40	False	13102	MESA Pro Series #3	8273637.0	Noblesse	8392499.0	Get Backers
506	5962260179	4996557964	48	1619260622	2809	2	95	48	63	1920	1828	22	33	True	13108	DPC 2021 Season 2 Upper League (SEA) presented by PGL	8214850.0	T1	8169775.0	Lilgun 
507	5962136292	4996445465	48	1619255052	1629	2	1	63	63	1974	1588	36	22	False	13102	MESA Pro Series #3	8273637.0	Noblesse	8392499.0	Get Backers
508	5962120280	4996441759	48	1619254367	1624	2	185	63	61	1974	1824	35	7	False	13102	MESA Pro Series #3	8384939.0	Emo uurd	8368597.0	iNNO GAMING
509	5962114332	4996447947	48	1619254377	2556	2	70	63	63	1974	1568	42	27	False	13108	DPC 2021 Season 2 Upper League (SEA) presented by PGL	8360138.0	OB.Neon	2108395.0	TNC Predator
510	5962110734	4996423185	48	1619253963	1343	2	118	63	15	2039	1542	25	12	False	13102	MESA Pro Series #3	6323583.0	Niggas in Pyjamas	8392572.0	lulgee
511	5962107128	4996429320	48	1619253930	1833	2	166	63	63	1988	1846	20	29	True	12942	OEDL Fall Invitational	8062847.0	Galaxy Racer Esports	7623629.0	ARMY GENIUSES
512	5962106257	4996423152	48	1619253776	1693	2	83	51	63	1796	1983	15	41	True	13102	MESA Pro Series #3	8392570.0	Latea	8392213.0	Random Boys
513	5962094047	4996408883	48	1619253256	1275	2	170	63	63	2038	1831	20	11	False	13102	MESA Pro Series #3	8376207.0	Team Trash	8384924.0	Boys on the Run
514	5962093448	4996412113	48	1619253229	1514	2	118	63	63	2047	1956	21	10	False	13102	MESA Pro Series #3	8392521.0	小兔子	2626264.0	Dual.R Gaming
515	5962080745	4996406119	48	1619252683	1462	2	83	63	63	2038	1799	35	16	False	13102	MESA Pro Series #3	7575310.0	devil	5100448.0	MEGATON
516	5962079130	4996414440	48	1619252796	1979	2	207	63	0	2038	1536	31	16	False	12942	OEDL Fall Invitational	6738815.0	Cignal Ultra	8222896.0	Ωmega Esports
517	5962041854	4996368063	48	1619250996	1119	2	0	63	63	1958	2047	7	24	True	13102	MESA Pro Series #3	8377082.0	Are u debil?	6323583.0	Niggas in Pyjamas
518	5962035230	4996378940	48	1619250708	2066	2	0	48	63	1920	1847	32	37	True	13102	MESA Pro Series #3	8368597.0	iNNO GAMING	8384946.0	emo
519	5962032491	4996378278	48	1619251018	1692	2	158	63	51	2038	1798	26	21	False	13108	DPC 2021 Season 2 Upper League (SEA) presented by PGL	8360138.0	OB.Neon	2108395.0	TNC Predator
520	5962031840	4996364605	48	1619250562	1296	2	0	48	63	1920	2047	9	20	True	13102	MESA Pro Series #3				
521	5962029319	4996393330	48	1619250450	3130	2	113	55	63	1796	388	37	42	False	13102	MESA Pro Series #3	8392499.0	Get Backers	8272604.0	Noblesse
522	5962025306	4996361049	48	1619250273	1375	2	230	15	63	1574	2047	5	30	True	13102	MESA Pro Series #3	8384924.0	Boys on the Run	8376207.0	Team Trash
523	5962021622	4996355951	48	1619250110	1430	2	0	63	19	2046	1540	28	13	False	13102	MESA Pro Series #3	8392213.0	Random Boys	7185577.0	SHAHQ2
524	5961997952	4996340013	48	1619249046	1501	2	78	63	0	1982	0	40	14	False	13102	MESA Pro Series #3	8273648.0	Animal Trainers	8392523.0	Not Last Place
525	5961982620	4996352650	48	1619248354	2747	2	308	2	63	1536	1846	24	38	True	12942	OEDL Fall Invitational	8222896.0	Ωmega Esports	8062847.0	Galaxy Racer Esports
526	5961980982	4996353554	48	1619248278	2224	2	78	3	63	1540	1847	27	33	True	13102	MESA Pro Series #3	8368339.0	Team Devil 	8238894.0	AncientStack
527	5961974749	4996330713	48	1619247987	2064	2	111	63	63	1972	1828	44	22	False	12942	OEDL Fall Invitational	7623629.0	ARMY GENIUSES	5896013.0	The Prime
528	5961960209	4996324634	48	1619247669	1937	2	167	0	63	1536	1983	10	30	True	13108	DPC 2021 Season 2 Upper League (SEA) presented by PGL	8360138.0	OB.Neon	2108395.0	TNC Predator
529	5961904451	4996277833	48	1619244609	1908	2	200	2	63	1536	2047	16	47	True	12942	OEDL Fall Invitational	8261554.0	Army Geniuses	5896013.0	The Prime
530	5961892336	4996285557	48	1619244199	2665	2	464	0	63	1024	1830	15	28	True	12942	OEDL Fall Invitational	8062847.0	Galaxy Racer Esports	8222896.0	Ωmega Esports
531	5961891540	4996284857	48	1619243961	2312	2	166	63	0	1958	1024	46	32	False	13102	MESA Pro Series #3	8238254.0	New Era	2626264.0	Dual.R Gaming
532	5961888956	4996276705	48	1619243830	2286	2	112	63	3	1974	6	32	14	False	13102	MESA Pro Series #3	2886796.0	CAPSLOCK BOYZ	8384924.0	Boys on the Run
533	5961878626	4996259671	48	1619243304	1790	2	101	51	63	1540	1975	15	42	True	13102	MESA Pro Series #3	6323583.0	Niggas in Pyjamas	8392528.0	TOXICOTIN
534	5961877325	4996284966	48	1619243239	2665	2	129	63	48	1924	384	49	42	False	13102	MESA Pro Series #3	7575310.0	devil	8273648.0	Animal Trainers
535	5961872063	4996262987	48	1619242959	2301	2	4	63	0	1572	1536	39	26	False	13102	MESA Pro Series #3	8367894.0	Savagechaan	8384939.0	Emo uurd
536	5961869394	4996236145	48	1619242818	797	2	147	63	63	2047	1975	23	8	False	13102	MESA Pro Series #3	8390681.0	Hydra	8392213.0	Random Boys
537	5961836922	4996247785	48	1619241129	3152	2	237	48	51	1792	262	52	36	False	13107	DPC 2021 Season 2 Lower League (SEA) presented by PGL	8244493.0	Team SMG	8261197.0	Motivate.Trust Gaming
538	5961824613	4996226808	48	1619240458	2274	2	124	63	3	1844	0	37	36	False	13102	MESA Pro Series #3	8273675.0	han	8392499.0	Get Backers
539	5961806187	4996211438	48	1619239408	2245	2	60	3	63	1540	1844	25	40	True	13102	MESA Pro Series #3	8238894.0	AncientStack	8368339.0	Team Devil 
540	5961802560	4996211427	48	1619239204	2381	2	0	63	0	2020	0	51	34	False	13102	MESA Pro Series #3	8392528.0	TOXICOTIN	6323583.0	Niggas in Pyjamas
541	5961801819	4996215627	48	1619239160	1816	2	30	63	60	1974	1792	33	17	False	13102	MESA Pro Series #3	7498253.0	StayHome	6847315.0	ahmadiin zolboo
542	5961782309	4996209219	48	1619238250	2661	2	244	63	51	1958	260	47	32	False	13102	MESA Pro Series #3	8384634.0	UTSAA AVYAA AHAA	8384939.0	Emo uurd
543	5961781933	4996194806	48	1619238229	2243	2	0	48	63	384	1975	26	36	True	13102	MESA Pro Series #3	7575310.0	devil	8273648.0	Animal Trainers
544	5961781637	4996206884	48	1619238214	2570	2	200	60	51	1792	902	33	23	False	13102	MESA Pro Series #3	2886796.0	CAPSLOCK BOYZ	8384924.0	Boys on the Run
545	5961779316	4996184427	48	1619238078	1242	2	0	59	63	1796	2047	11	43	True	13102	MESA Pro Series #3	8392213.0	Random Boys	8390681.0	Hydra
546	5961770014	4996185895	48	1619237537	2301	2	145	48	51	384	263	19	26	False	13107	DPC 2021 Season 2 Lower League (SEA) presented by PGL	8244493.0	Team SMG	8261197.0	Motivate.Trust Gaming
547	5961727378	4996158665	48	1619235034	2163	2	101	63	48	1972	1792	51	24	False	13059	Spring Sunshine Cup	8300691.0	Infinite War	5896013.0	The Prime
548	5961513035	4996004902	48	1619218880	2942	2	57	0	63	0	1844	39	37	True	13109	DPC Spring 21 League (SA) Upper Division presented by OGA 	8254400.0	beastcoast	8118197.0	Infinity Esports
549	5961456105	4995959373	48	1619215227	1915	2	165	48	63	1792	1975	16	34	True	13109	DPC Spring 21 League (SA) Upper Division presented by OGA 	8254400.0	beastcoast	8118197.0	Infinity Esports
550	5961425281	4995923641	48	1619212461	1952	2	103	63	48	1974	1536	25	15	False	12938	Positive Fire Games	8261774.0	V-Gaming	8390848.0	Chicken Fighters
551	5961421612	4995915358	48	1619212155	1451	2	113	15	63	1574	1974	7	30	True	12986	Octaexon League - Season 4	8131728.0	Hokori	8359314.0	Pecado Squad Gaming
552	5961409911	4995904495	48	1619211408	1493	2	0	63	63	1824	1974	11	35	True	13030	Profesional League GW	2666297.0	BALROGS E-SPORT	4914765.0	Olympos Gaming
553	5961345771	4995875798	48	1619207996	2977	2	158	63	63	390	1846	31	42	True	12938	Positive Fire Games	8261774.0	V-Gaming	8390848.0	Chicken Fighters
554	5961336338	4995857846	48	1619207312	2494	2	95	0	63	0	1796	23	31	True	13109	DPC Spring 21 League (SA) Upper Division presented by OGA 	2672298.0	Infamous Gaming	7121518.0	Unknown Team
555	5961278783	4995791096	48	1619204632	1106	2	270	63	63	2046	1975	21	6	False	13109	DPC Spring 21 League (SA) Upper Division presented by OGA 	7121518.0	Unknown Team	2672298.0	Infamous Gaming
556	5961270411	4995805063	48	1619204360	2152	2	153	63	48	1958	1792	28	20	False	12938	Positive Fire Games	8261774.0	V-Gaming	8390848.0	Chicken Fighters
557	5961266039	4995808452	48	1619203942	2536	2	234	0	63	0	1846	26	31	True	12805	تورنومنت سطح حرفه ای اِستیم مَن	8374752.0	Khabide Gaming	7872957.0	K.O.
558	5961188953	4995736795	48	1619200482	1799	2	177	63	3	1972	1536	29	14	False	13110	DPC Spring 21 League (SA) Lower Division presented by OGA	7119077.0	EGOBOYS	8254112.0	Omega Gaming
559	5961177680	4995731899	48	1619200078	1719	2	345	52	63	1984	1983	10	29	True	12805	تورنومنت سطح حرفه ای اِستیم مَن	7872957.0	K.O.	8374752.0	Khabide Gaming
560	5961117651	4995665703	48	1619198017	1325	2	48	60	63	1984	1983	6	29	True	13116	ESL One DPC Eastern Europe Season 2 Upper Division	1883502.0	Virtus.pro	8261648.0	PuckChamp
561	5961100065	4995664457	48	1619196908	1858	2	9	48	63	384	1830	25	38	True	13110	DPC Spring 21 League (SA) Lower Division presented by OGA	8254112.0	Omega Gaming	7119077.0	EGOBOYS
562	5961088558	4995650302	48	1619196796	1512	2	0	63	63	1956	1975	14	39	True	12938	Positive Fire Games	6685591.0	ViKin.gg	5014799.0	Nemiga Gaming
563	5961060759	4995653996	48	1619195497	2461	2	175	63	63	1828	1983	15	38	True	12805	تورنومنت سطح حرفه ای اِستیم مَن	7872957.0	K.O.	8374752.0	Khabide Gaming
564	5961010983	4995609107	48	1619194444	1964	2	339	63	3	2036	1543	32	17	False	13116	ESL One DPC Eastern Europe Season 2 Upper Division	8261648.0	PuckChamp	1883502.0	Virtus.pro
565	5961000021	4995588813	48	1619193614	1747	2	3	48	63	1792	1847	13	34	True	13110	DPC Spring 21 League (SA) Lower Division presented by OGA	7119077.0	EGOBOYS	8254112.0	Omega Gaming
566	5960988166	4995588334	48	1619193559	1697	2	215	63	63	2046	1926	31	11	False	12938	Positive Fire Games	5014799.0	Nemiga Gaming	6685591.0	ViKin.gg
567	5960907215	4995542698	48	1619190135	2534	2	47	0	63	1536	1846	20	47	True	12805	تورنومنت سطح حرفه ای اِستیم مَن	8374752.0	Khabide Gaming	7872957.0	K.O.
568	5960902003	4995507636	48	1619190268	1440	2	311	63	48	1982	1792	18	6	False	13116	ESL One DPC Eastern Europe Season 2 Upper Division	8255888.0	Team Unique	7118032.0	Winstrike Team
569	5960787505	4995432950	48	1619186642	1995	2	217	3	63	1540	1983	17	33	True	13116	ESL One DPC Eastern Europe Season 2 Upper Division	7118032.0	Winstrike Team	8255888.0	Team Unique
570	5960773919	4995427715	48	1619186261	2092	2	204	63	3	1956	7	22	23	False	12938	Positive Fire Games	8343488.0	Ghost Frogs	8390848.0	Chicken Fighters
571	5960732077	4995428657	48	1619184703	3049	2	220	51	59	262	1796	41	36	True	12805	تورنومنت سطح حرفه ای اِستیم مَن	8374752.0	Khabide Gaming	7872957.0	K.O.
572	5960686878	4995344419	48	1619183165	1650	2	147	63	51	2038	1798	52	13	False	12938	Positive Fire Games	8343488.0	Ghost Frogs	8390848.0	Chicken Fighters
573	5960653562	4995350413	48	1619182567	2380	2	158	15	3	1572	1540	29	12	False	13116	ESL One DPC Eastern Europe Season 2 Upper Division	7118032.0	Winstrike Team	8255888.0	Team Unique
574	5960497343	4995207083	48	1619176197	1177	2	0	63	63	1844	1983	8	28	True	12938	Positive Fire Games	8261774.0	V-Gaming	8384158.0	Into The Breach
575	5960495595	4995219248	48	1619175942	2156	2	383	48	63	448	1830	22	19	True	13117	ESL One DPC Eastern Europe Season 2 Lower Division	5014799.0	Nemiga Gaming	8360733.0	Trident Clan
576	5960427966	4995164489	48	1619172069	2294	2	110	48	63	1920	1574	24	36	True	12942	OEDL Fall Invitational	8261554.0	Army Geniuses	8261197.0	Motivate.Trust Gaming
577	5960426395	4995167761	48	1619172035	2351	2	66	63	0	1956	1536	33	19	False	12938	Positive Fire Games	8384158.0	Into The Breach	8261774.0	V-Gaming
578	5960416909	4995162943	48	1619171701	2386	2	0	63	3	1844	4	39	24	False	13117	ESL One DPC Eastern Europe Season 2 Lower Division	8360733.0	Trident Clan	5014799.0	Nemiga Gaming
579	5960390171	4995128158	48	1619169955	1741	2	118	63	15	2038	54	21	13	False	12929	i-联赛	6209804.0	Royal Never Give Up	726228.0	Vici Gaming
580	5960385198	4995124965	48	1619169664	1741	2	171	63	48	1974	1280	24	9	False	12942	OEDL Fall Invitational	8222896.0	Ωmega Esports	5109000.0	ReckoninG Esports
581	5960333736	4995091543	48	1619166705	2159	2	194	63	62	2020	1824	30	12	False	12929	i-联赛	6209804.0	Royal Never Give Up	726228.0	Vici Gaming
582	5960322333	4995110060	48	1619166278	3942	2	60	60	32	1792	512	53	41	False	12942	OEDL Fall Invitational	8261554.0	Army Geniuses	8261197.0	Motivate.Trust Gaming
583	5960320961	4995080248	48	1619165959	1804	2	175	51	63	1796	1983	12	28	True	13112	DPC Spring 21 League (CN) Upper Division presented by Perfect World	4.0	EHOME	7407260.0	Sparking Arrow Gaming
584	5960318055	4995085983	48	1619166315	2045	2	344	0	63	512	1975	16	29	True	12942	OEDL Fall Invitational	8222896.0	Ωmega Esports	5109000.0	ReckoninG Esports
585	5960307817	4995074613	48	1619165252	2014	2	6	16	63	1536	1983	22	58	True	13059	Spring Sunshine Cup	8300691.0	Infinite War	7653080.0	Yangon Galacticos
586	5960269655	4995036179	48	1619162739	2056	1	0	63	48	1588	1792	37	9	False	13059	Spring Sunshine Cup	7653080.0	Yangon Galacticos	8300691.0	Infinite War
587	5960264592	4995041757	48	1619162414	2179	2	268	35	63	516	1982	16	38	True	12942	OEDL Fall Invitational	8261554.0	Army Geniuses	5109000.0	ReckoninG Esports
588	5960261665	4995046546	48	1619162232	2461	2	218	63	4	1974	1536	27	19	False	12929	i-联赛	8204512.0	Elephant	15.0	PSG.LGD
589	5960255335	4995049885	48	1619161823	3427	2	0	15	63	36	1958	0	0	True	13059	Spring Sunshine Cup	7653080.0	Yangon Galacticos	8300691.0	Infinite War
590	5960254369	4995041522	48	1619161758	2776	2	236	63	48	2016	768	36	16	False	13112	DPC Spring 21 League (CN) Upper Division presented by Perfect World	7407260.0	Sparking Arrow Gaming	4.0	EHOME
591	5960250344	4995022706	48	1619161488	1501	2	0	15	63	1572	1975	12	29	True	12942	OEDL Fall Invitational	8261197.0	Motivate.Trust Gaming	8222896.0	Ωmega Esports
592	5960208876	4994997698	48	1619158857	1691	2	101	63	15	1972	1575	47	24	False	13059	Spring Sunshine Cup	8300691.0	Infinite War	7653080.0	Yangon Galacticos
593	5960200793	4995002127	48	1619158075	2801	2	196	55	63	260	1844	26	36	True	12929	i-联赛	8204512.0	Elephant	15.0	PSG.LGD
594	5960192135	4994992320	48	1619157684	2297	2	139	0	63	1536	1983	17	28	True	12942	OEDL Fall Invitational	8222896.0	Ωmega Esports	8261197.0	Motivate.Trust Gaming
595	5960191833	4995001519	48	1619157739	2892	2	359	3	63	4	1828	28	30	True	12942	OEDL Fall Invitational	8261554.0	Army Geniuses	5109000.0	ReckoninG Esports
596	5960187621	4994992278	48	1619157150	2714	2	2	0	63	0	1958	35	37	True	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8124688.0	LBZS	8261500.0	Xtreme  Gaming
597	5960146826	4994948106	48	1619154229	1302	2	101	63	63	1974	2047	9	31	True	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8124688.0	LBZS	8261500.0	Xtreme  Gaming
598	5960102346	4994919597	48	1619150981	1884	2	195	63	63	2038	1830	42	31	False	13059	Spring Sunshine Cup	8254195.0	Demon Slayer	7356881.0	SHENZHEN
599	5960090375	4994920291	48	1619150068	2710	2	180	63	0	1830	0	30	23	False	13113	DPC Spring 21 League (CN) Lower Division presented by Perfect World	8124688.0	LBZS	8261500.0	Xtreme  Gaming
600	5960054172	4994888726	48	1619147704	1867	2	168	48	63	1984	1975	20	35	True	13059	Spring Sunshine Cup	7356881.0	SHENZHEN	8254195.0	Demon Slayer
601	5959899568	4994765887	48	1619132664	2422	2	71	0	63	1536	1975	14	30	True	13119	DPC Spring 21 Upper Division (NA) presented by BTS	8260983.0	Undying	8272699.0	Simply TOOBASED
602	5959850820	4994728431	48	1619128854	1835	2	180	63	63	2036	1830	32	9	False	13119	DPC Spring 21 Upper Division (NA) presented by BTS	8272699.0	Simply TOOBASED	8260983.0	Undying
603	5959843324	4994702762	48	1619127555	864	2	249	63	63	1974	2047	6	16	True	13030	Profesional League GW	7682624.0	Shark Boys	6706810.0	Cubil Gaming
604	5959835433	4994700368	48	1619126941	953	2	0	63	63	1974	2047	3	22	True	13030	Profesional League GW	4914765.0	Olympos Gaming	8320107.0	Pacific Esports S.A
605	5959830731	4994703866	48	1619126779	1772	2	257	50	63	1792	1983	11	23	True	12938	Positive Fire Games	5014799.0	Nemiga Gaming	8384158.0	Into The Breach
606	5959803709	4994670941	48	1619124641	995	2	150	63	63	2038	1983	3	17	True	13119	DPC Spring 21 Upper Division (NA) presented by BTS	7390454.0	Quincy Crew	8260932.0	Black N Yellow
607	5959801790	4994677398	48	1619124513	1539	2	3	63	48	1983	1792	35	9	False	13030	Profesional League GW	8351396.0	UNMSM AIR	2666297.0	BALROGS E-SPORT
608	5959773509	4994665196	48	1619122931	2239	2	199	63	3	2032	1540	31	17	False	12938	Positive Fire Games	5014799.0	Nemiga Gaming	8384158.0	Into The Breach
609	5959763775	4994645230	48	1619122112	1233	2	180	63	63	1958	1983	8	24	True	13110	DPC Spring 21 League (SA) Lower Division presented by OGA	8254387.0	Crewmates	6767209.0	Inverse
610	5959727426	4994632815	48	1619120020	2346	2	0	63	0	1974	0	53	23	False	13030	Profesional League GW	8214516.0	PG Esports	8272344.0	TH3 CLUB eSPORTS
611	5959724957	4994614949	48	1619119911	1848	2	170	63	35	2046	1540	48	15	False	13043	Legion UPEA Ukrainian Cup 2021	8367616.0	CCG	8367632.0	potn9ki-
612	5959706276	4994611055	48	1619119287	2237	2	0	63	12	2038	1536	33	28	False	12938	Positive Fire Games	8384158.0	Into The Breach	5014799.0	Nemiga Gaming
613	5959700093	4994597418	48	1619118804	1461	2	205	63	15	2044	1590	37	8	False	13110	DPC Spring 21 League (SA) Lower Division presented by OGA	6767209.0	Inverse	8254387.0	Crewmates
614	5959691980	4994631170	48	1619118468	4113	2	164	0	0	0	0	32	42	True	13119	DPC Spring 21 Upper Division (NA) presented by BTS	7390454.0	Quincy Crew	8260932.0	Black N Yellow
615	5959689846	4994594021	48	1619118140	2184	2	170	59	63	1924	1847	19	38	True	12805	تورنومنت سطح حرفه ای اِستیم مَن	8374752.0	Khabide Gaming	6187452.0	Team.PhoeniX
616	5959630537	4994563391	48	1619115139	3420	2	0	51	15	1536	1572	26	38	True	13043	Legion UPEA Ukrainian Cup 2021	8367632.0	potn9ki-	8367616.0	CCG
